# Frozen Runtime Coverage Tripwire Restoration Batch 1 inventory v1
# Columns: inventory, classification, path, detail, authorizing_batch, focused_test
# Every row is path-level governing truth; counts are derived diagnostics only.
inventory	classification	path	detail	authorizing_batch	focused_test
RUNTIME_CANDIDATE	APPROVED_POST_BATCH12_SUCCESSOR	src/Imperium/Runtime/Imperator/ProviderExecutionBoundaryRedesignIssuanceContractValidator.php	Mechanically detected post-Batch-12 authority candidate	FROZEN_RUNTIME_COVERAGE_TRIPWIRE_RESTORATION_BATCH_1	TransactionalAuthorityConsumptionBatch12CoverageTest::testMechanicalRuntimeCoverageMatchesTheFrozenBatch12Snapshot
RUNTIME_CANDIDATE	APPROVED_POST_BATCH12_SUCCESSOR	src/Imperium/Runtime/Imperator/ProviderExecutorPrincipalActivationDecisionContract.php	Mechanically detected post-Batch-12 authority candidate	FROZEN_RUNTIME_COVERAGE_TRIPWIRE_RESTORATION_BATCH_1	TransactionalAuthorityConsumptionBatch12CoverageTest::testMechanicalRuntimeCoverageMatchesTheFrozenBatch12Snapshot
RUNTIME_CANDIDATE	APPROVED_POST_BATCH12_SUCCESSOR	src/Imperium/Runtime/Imperator/ProviderExecutorPrincipalActivationDecisionIssuanceAuthorizationContract.php	Mechanically detected post-Batch-12 authority candidate	FROZEN_RUNTIME_COVERAGE_TRIPWIRE_RESTORATION_BATCH_1	TransactionalAuthorityConsumptionBatch12CoverageTest::testMechanicalRuntimeCoverageMatchesTheFrozenBatch12Snapshot
RUNTIME_CANDIDATE	APPROVED_POST_BATCH12_SUCCESSOR	src/Imperium/Runtime/Imperator/ProviderExecutorPrincipalActivationDecisionProductionEnvelopeContract.php	Mechanically detected post-Batch-12 authority candidate	FROZEN_RUNTIME_COVERAGE_TRIPWIRE_RESTORATION_BATCH_1	TransactionalAuthorityConsumptionBatch12CoverageTest::testMechanicalRuntimeCoverageMatchesTheFrozenBatch12Snapshot
RUNTIME_CANDIDATE	APPROVED_POST_BATCH12_SUCCESSOR	src/Imperium/Runtime/Imperator/ProviderExecutorPrincipalAttestationIssuanceContract.php	Mechanically detected post-Batch-12 authority candidate	FROZEN_RUNTIME_COVERAGE_TRIPWIRE_RESTORATION_BATCH_1	TransactionalAuthorityConsumptionBatch12CoverageTest::testMechanicalRuntimeCoverageMatchesTheFrozenBatch12Snapshot
RUNTIME_CANDIDATE	APPROVED_POST_BATCH12_SUCCESSOR	src/Imperium/Runtime/Imperator/SingleOperationProviderBindingActivationIssuanceContract.php	Mechanically detected post-Batch-12 authority candidate	FROZEN_RUNTIME_COVERAGE_TRIPWIRE_RESTORATION_BATCH_1	TransactionalAuthorityConsumptionBatch12CoverageTest::testMechanicalRuntimeCoverageMatchesTheFrozenBatch12Snapshot
RUNTIME_CANDIDATE	APPROVED_POST_BATCH12_SUCCESSOR	src/Imperium/Runtime/LaCortine/DeterministicExecutionClaimService.php	Mechanically detected post-Batch-12 authority candidate	FROZEN_RUNTIME_COVERAGE_TRIPWIRE_RESTORATION_BATCH_1	TransactionalAuthorityConsumptionBatch12CoverageTest::testMechanicalRuntimeCoverageMatchesTheFrozenBatch12Snapshot
RUNTIME_CANDIDATE	APPROVED_POST_BATCH12_SUCCESSOR	src/Imperium/Runtime/LaCortine/DeterministicTransitionCallerAuthorityConsumer.php	Mechanically detected post-Batch-12 authority candidate	FROZEN_RUNTIME_COVERAGE_TRIPWIRE_RESTORATION_BATCH_1	TransactionalAuthorityConsumptionBatch12CoverageTest::testMechanicalRuntimeCoverageMatchesTheFrozenBatch12Snapshot
RUNTIME_CANDIDATE	APPROVED_POST_BATCH12_SUCCESSOR	src/Imperium/Runtime/LaCortine/DeterministicTransitionCallerAuthorityContract.php	Mechanically detected post-Batch-12 authority candidate	FROZEN_RUNTIME_COVERAGE_TRIPWIRE_RESTORATION_BATCH_1	TransactionalAuthorityConsumptionBatch12CoverageTest::testMechanicalRuntimeCoverageMatchesTheFrozenBatch12Snapshot
RUNTIME_CANDIDATE	APPROVED_POST_BATCH12_SUCCESSOR	src/Imperium/Runtime/LaCortine/DeterministicTransitionCallerAuthorityIssuanceService.php	Mechanically detected post-Batch-12 authority candidate	FROZEN_RUNTIME_COVERAGE_TRIPWIRE_RESTORATION_BATCH_1	TransactionalAuthorityConsumptionBatch12CoverageTest::testMechanicalRuntimeCoverageMatchesTheFrozenBatch12Snapshot
RUNTIME_CANDIDATE	APPROVED_POST_BATCH12_SUCCESSOR	src/Imperium/Runtime/LaCortine/GovernedProviderExecutionAdmissionService.php	Mechanically detected post-Batch-12 authority candidate	FROZEN_RUNTIME_COVERAGE_TRIPWIRE_RESTORATION_BATCH_1	TransactionalAuthorityConsumptionBatch12CoverageTest::testMechanicalRuntimeCoverageMatchesTheFrozenBatch12Snapshot
RUNTIME_CANDIDATE	APPROVED_POST_BATCH12_SUCCESSOR	src/Imperium/Runtime/LaCortine/GovernedProviderExecutionCombinedAdmissionService.php	Mechanically detected post-Batch-12 authority candidate	FROZEN_RUNTIME_COVERAGE_TRIPWIRE_RESTORATION_BATCH_1	TransactionalAuthorityConsumptionBatch12CoverageTest::testMechanicalRuntimeCoverageMatchesTheFrozenBatch12Snapshot
RUNTIME_CANDIDATE	APPROVED_POST_BATCH12_SUCCESSOR	src/Imperium/Runtime/LaCortine/ProviderBindingActivationReconciliationAggregateReconstructor.php	Mechanically detected post-Batch-12 authority candidate	FROZEN_RUNTIME_COVERAGE_TRIPWIRE_RESTORATION_BATCH_1	TransactionalAuthorityConsumptionBatch12CoverageTest::testMechanicalRuntimeCoverageMatchesTheFrozenBatch12Snapshot
RUNTIME_CANDIDATE	APPROVED_POST_BATCH12_SUCCESSOR	src/Imperium/Runtime/LaCortine/ProviderBindingActivationReconciliationContractValidator.php	Mechanically detected post-Batch-12 authority candidate	FROZEN_RUNTIME_COVERAGE_TRIPWIRE_RESTORATION_BATCH_1	TransactionalAuthorityConsumptionBatch12CoverageTest::testMechanicalRuntimeCoverageMatchesTheFrozenBatch12Snapshot
RUNTIME_CANDIDATE	APPROVED_POST_BATCH12_SUCCESSOR	src/Imperium/Runtime/LaCortine/ProviderBindingActivationRevocationWinnerService.php	Mechanically detected post-Batch-12 authority candidate	FROZEN_RUNTIME_COVERAGE_TRIPWIRE_RESTORATION_BATCH_1	TransactionalAuthorityConsumptionBatch12CoverageTest::testMechanicalRuntimeCoverageMatchesTheFrozenBatch12Snapshot
RUNTIME_CANDIDATE	APPROVED_POST_BATCH12_SUCCESSOR	src/Imperium/Runtime/LaCortine/ProviderBindingSuccessorAtomicCreationInertSeam.php	Mechanically detected post-Batch-12 authority candidate	FROZEN_RUNTIME_COVERAGE_TRIPWIRE_RESTORATION_BATCH_1	TransactionalAuthorityConsumptionBatch12CoverageTest::testMechanicalRuntimeCoverageMatchesTheFrozenBatch12Snapshot
RUNTIME_CANDIDATE	APPROVED_POST_BATCH12_SUCCESSOR	src/Imperium/Runtime/LaCortine/ProviderBindingSuccessorAtomicCreationWinnerBoundaryContract.php	Mechanically detected post-Batch-12 authority candidate	FROZEN_RUNTIME_COVERAGE_TRIPWIRE_RESTORATION_BATCH_1	TransactionalAuthorityConsumptionBatch12CoverageTest::testMechanicalRuntimeCoverageMatchesTheFrozenBatch12Snapshot
RUNTIME_CANDIDATE	APPROVED_POST_BATCH12_SUCCESSOR	src/Imperium/Runtime/LaCortine/ProviderBindingSuccessorAtomicCreationWinnerBoundaryValidator.php	Mechanically detected post-Batch-12 authority candidate	FROZEN_RUNTIME_COVERAGE_TRIPWIRE_RESTORATION_BATCH_1	TransactionalAuthorityConsumptionBatch12CoverageTest::testMechanicalRuntimeCoverageMatchesTheFrozenBatch12Snapshot
RUNTIME_CANDIDATE	APPROVED_POST_BATCH12_SUCCESSOR	src/Imperium/Runtime/LaCortine/ProviderBindingSuccessorAtomicLiveTransitionCombinedWinnerContract.php	Mechanically detected post-Batch-12 authority candidate	FROZEN_RUNTIME_COVERAGE_TRIPWIRE_RESTORATION_BATCH_1	TransactionalAuthorityConsumptionBatch12CoverageTest::testMechanicalRuntimeCoverageMatchesTheFrozenBatch12Snapshot
RUNTIME_CANDIDATE	APPROVED_POST_BATCH12_SUCCESSOR	src/Imperium/Runtime/LaCortine/ProviderBindingSuccessorAtomicLiveTransitionTransactionContractValidator.php	Mechanically detected post-Batch-12 authority candidate	FROZEN_RUNTIME_COVERAGE_TRIPWIRE_RESTORATION_BATCH_1	TransactionalAuthorityConsumptionBatch12CoverageTest::testMechanicalRuntimeCoverageMatchesTheFrozenBatch12Snapshot
RUNTIME_CANDIDATE	APPROVED_POST_BATCH12_SUCCESSOR	src/Imperium/Runtime/LaCortine/ProviderBindingSuccessorLiveAdoptionAggregateReconstructor.php	Mechanically detected post-Batch-12 authority candidate	FROZEN_RUNTIME_COVERAGE_TRIPWIRE_RESTORATION_BATCH_1	TransactionalAuthorityConsumptionBatch12CoverageTest::testMechanicalRuntimeCoverageMatchesTheFrozenBatch12Snapshot
RUNTIME_CANDIDATE	APPROVED_POST_BATCH12_SUCCESSOR	src/Imperium/Runtime/LaCortine/ProviderBindingSuccessorLiveAdoptionAtomicInertSeam.php	Mechanically detected post-Batch-12 authority candidate	FROZEN_RUNTIME_COVERAGE_TRIPWIRE_RESTORATION_BATCH_1	TransactionalAuthorityConsumptionBatch12CoverageTest::testMechanicalRuntimeCoverageMatchesTheFrozenBatch12Snapshot
RUNTIME_CANDIDATE	APPROVED_POST_BATCH12_SUCCESSOR	src/Imperium/Runtime/LaCortine/ProviderBindingSuccessorLiveAdoptionAtomicWinnerBoundaryContract.php	Mechanically detected post-Batch-12 authority candidate	FROZEN_RUNTIME_COVERAGE_TRIPWIRE_RESTORATION_BATCH_1	TransactionalAuthorityConsumptionBatch12CoverageTest::testMechanicalRuntimeCoverageMatchesTheFrozenBatch12Snapshot
RUNTIME_CANDIDATE	APPROVED_POST_BATCH12_SUCCESSOR	src/Imperium/Runtime/LaCortine/ProviderBindingSuccessorLiveAdoptionAtomicWinnerBoundaryValidator.php	Mechanically detected post-Batch-12 authority candidate	FROZEN_RUNTIME_COVERAGE_TRIPWIRE_RESTORATION_BATCH_1	TransactionalAuthorityConsumptionBatch12CoverageTest::testMechanicalRuntimeCoverageMatchesTheFrozenBatch12Snapshot
RUNTIME_CANDIDATE	APPROVED_POST_BATCH12_SUCCESSOR	src/Imperium/Runtime/LaCortine/ProviderBindingSuccessorLiveAdoptionInterruptionProofService.php	Mechanically detected post-Batch-12 authority candidate	FROZEN_RUNTIME_COVERAGE_TRIPWIRE_RESTORATION_BATCH_1	TransactionalAuthorityConsumptionBatch12CoverageTest::testMechanicalRuntimeCoverageMatchesTheFrozenBatch12Snapshot
RUNTIME_CANDIDATE	APPROVED_POST_BATCH12_SUCCESSOR	src/Imperium/Runtime/LaCortine/ProviderBindingSuccessorProductionAdoptionAggregateReconstructor.php	Mechanically detected post-Batch-12 authority candidate	FROZEN_RUNTIME_COVERAGE_TRIPWIRE_RESTORATION_BATCH_1	TransactionalAuthorityConsumptionBatch12CoverageTest::testMechanicalRuntimeCoverageMatchesTheFrozenBatch12Snapshot
RUNTIME_CANDIDATE	APPROVED_POST_BATCH12_SUCCESSOR	src/Imperium/Runtime/LaCortine/ProviderBindingSuccessorProductionAdoptionContractValidator.php	Mechanically detected post-Batch-12 authority candidate	FROZEN_RUNTIME_COVERAGE_TRIPWIRE_RESTORATION_BATCH_1	TransactionalAuthorityConsumptionBatch12CoverageTest::testMechanicalRuntimeCoverageMatchesTheFrozenBatch12Snapshot
RUNTIME_CANDIDATE	APPROVED_POST_BATCH12_SUCCESSOR	src/Imperium/Runtime/LaCortine/ProviderExecutionBoundaryContract.php	Mechanically detected post-Batch-12 authority candidate	FROZEN_RUNTIME_COVERAGE_TRIPWIRE_RESTORATION_BATCH_1	TransactionalAuthorityConsumptionBatch12CoverageTest::testMechanicalRuntimeCoverageMatchesTheFrozenBatch12Snapshot
RUNTIME_CANDIDATE	APPROVED_POST_BATCH12_SUCCESSOR	src/Imperium/Runtime/LaCortine/ProviderExecutorPrincipalActivationAggregateReconstructor.php	Mechanically detected post-Batch-12 authority candidate	FROZEN_RUNTIME_COVERAGE_TRIPWIRE_RESTORATION_BATCH_1	TransactionalAuthorityConsumptionBatch12CoverageTest::testMechanicalRuntimeCoverageMatchesTheFrozenBatch12Snapshot
RUNTIME_CANDIDATE	APPROVED_POST_BATCH12_SUCCESSOR	src/Imperium/Runtime/LaCortine/ProviderExecutorPrincipalActivationCanonicalAggregateReconstructor.php	Mechanically detected post-Batch-12 authority candidate	FROZEN_RUNTIME_COVERAGE_TRIPWIRE_RESTORATION_BATCH_1	TransactionalAuthorityConsumptionBatch12CoverageTest::testMechanicalRuntimeCoverageMatchesTheFrozenBatch12Snapshot
RUNTIME_CANDIDATE	APPROVED_POST_BATCH12_SUCCESSOR	src/Imperium/Runtime/LaCortine/ProviderExecutorPrincipalActivationCanonicalContractValidator.php	Mechanically detected post-Batch-12 authority candidate	FROZEN_RUNTIME_COVERAGE_TRIPWIRE_RESTORATION_BATCH_1	TransactionalAuthorityConsumptionBatch12CoverageTest::testMechanicalRuntimeCoverageMatchesTheFrozenBatch12Snapshot
RUNTIME_CANDIDATE	APPROVED_POST_BATCH12_SUCCESSOR	src/Imperium/Runtime/LaCortine/ProviderExecutorPrincipalActivationCanonicalResolutionAdmissionContract.php	Mechanically detected post-Batch-12 authority candidate	FROZEN_RUNTIME_COVERAGE_TRIPWIRE_RESTORATION_BATCH_1	TransactionalAuthorityConsumptionBatch12CoverageTest::testMechanicalRuntimeCoverageMatchesTheFrozenBatch12Snapshot
RUNTIME_CANDIDATE	APPROVED_POST_BATCH12_SUCCESSOR	src/Imperium/Runtime/LaCortine/ProviderExecutorPrincipalActivationContractValidator.php	Mechanically detected post-Batch-12 authority candidate	FROZEN_RUNTIME_COVERAGE_TRIPWIRE_RESTORATION_BATCH_1	TransactionalAuthorityConsumptionBatch12CoverageTest::testMechanicalRuntimeCoverageMatchesTheFrozenBatch12Snapshot
RUNTIME_CANDIDATE	APPROVED_POST_BATCH12_SUCCESSOR	src/Imperium/Runtime/LaCortine/ProviderExecutorPrincipalActivationService.php	Mechanically detected post-Batch-12 authority candidate	FROZEN_RUNTIME_COVERAGE_TRIPWIRE_RESTORATION_BATCH_1	TransactionalAuthorityConsumptionBatch12CoverageTest::testMechanicalRuntimeCoverageMatchesTheFrozenBatch12Snapshot
RUNTIME_CANDIDATE	APPROVED_POST_BATCH12_SUCCESSOR	src/Imperium/Runtime/LaCortine/ProviderExecutorPrincipalCanonicalActivationService.php	Mechanically detected post-Batch-12 authority candidate	FROZEN_RUNTIME_COVERAGE_TRIPWIRE_RESTORATION_BATCH_1	TransactionalAuthorityConsumptionBatch12CoverageTest::testMechanicalRuntimeCoverageMatchesTheFrozenBatch12Snapshot
RUNTIME_CANDIDATE	APPROVED_POST_BATCH12_SUCCESSOR	src/Imperium/Runtime/LaCortine/ProviderImplementationBindingService.php	Mechanically detected post-Batch-12 authority candidate	FROZEN_RUNTIME_COVERAGE_TRIPWIRE_RESTORATION_BATCH_1	TransactionalAuthorityConsumptionBatch12CoverageTest::testMechanicalRuntimeCoverageMatchesTheFrozenBatch12Snapshot
RUNTIME_CANDIDATE	APPROVED_POST_BATCH12_SUCCESSOR	src/Imperium/Runtime/LaCortine/SingleExecutionProviderBindingActivationService.php	Mechanically detected post-Batch-12 authority candidate	FROZEN_RUNTIME_COVERAGE_TRIPWIRE_RESTORATION_BATCH_1	TransactionalAuthorityConsumptionBatch12CoverageTest::testMechanicalRuntimeCoverageMatchesTheFrozenBatch12Snapshot
RUNTIME_CANDIDATE	APPROVED_POST_BATCH12_SUCCESSOR	src/Imperium/Runtime/LaCortine/SingleOperationProviderBindingActivationIssuanceService.php	Mechanically detected post-Batch-12 authority candidate	FROZEN_RUNTIME_COVERAGE_TRIPWIRE_RESTORATION_BATCH_1	TransactionalAuthorityConsumptionBatch12CoverageTest::testMechanicalRuntimeCoverageMatchesTheFrozenBatch12Snapshot
AUTHORITY_CONSUMPTION_STORE_CONSUMER	APPROVED_EXACT_CONSUMER	src/Imperium/Runtime/Citadel/DelegateMissionTurnRecoveryService.php	Current exact consumer of AuthorityConsumptionStore	FROZEN_RUNTIME_COVERAGE_TRIPWIRE_RESTORATION_BATCH_1	TransactionalAuthorityConsumptionBatch12CoverageTest::testEnvelopeStoreAndPerimeterBoundariesAreExact
AUTHORITY_CONSUMPTION_STORE_CONSUMER	APPROVED_EXACT_CONSUMER	src/Imperium/Runtime/Evidence/ActivationCorridorDispositionInterruptionDemonstration.php	Current exact consumer of AuthorityConsumptionStore	FROZEN_RUNTIME_COVERAGE_TRIPWIRE_RESTORATION_BATCH_1	TransactionalAuthorityConsumptionBatch12CoverageTest::testEnvelopeStoreAndPerimeterBoundariesAreExact
AUTHORITY_CONSUMPTION_STORE_CONSUMER	APPROVED_EXACT_CONSUMER	src/Imperium/Runtime/Evidence/CorridorDispositionPrincipalAuthorityRemediationInterruptionDemonstration.php	Current exact consumer of AuthorityConsumptionStore	FROZEN_RUNTIME_COVERAGE_TRIPWIRE_RESTORATION_BATCH_1	TransactionalAuthorityConsumptionBatch12CoverageTest::testEnvelopeStoreAndPerimeterBoundariesAreExact
AUTHORITY_CONSUMPTION_STORE_CONSUMER	APPROVED_EXACT_CONSUMER	src/Imperium/Runtime/Evidence/ImperatorPrincipalProvenanceInterruptionDemonstration.php	Current exact consumer of AuthorityConsumptionStore	FROZEN_RUNTIME_COVERAGE_TRIPWIRE_RESTORATION_BATCH_1	TransactionalAuthorityConsumptionBatch12CoverageTest::testEnvelopeStoreAndPerimeterBoundariesAreExact
AUTHORITY_CONSUMPTION_STORE_CONSUMER	APPROVED_EXACT_CONSUMER	src/Imperium/Runtime/Imperator/ActivationCorridorDispositionProducer.php	Current exact consumer of AuthorityConsumptionStore	FROZEN_RUNTIME_COVERAGE_TRIPWIRE_RESTORATION_BATCH_1	TransactionalAuthorityConsumptionBatch12CoverageTest::testEnvelopeStoreAndPerimeterBoundariesAreExact
AUTHORITY_CONSUMPTION_STORE_CONSUMER	APPROVED_EXACT_CONSUMER	src/Imperium/Runtime/Imperator/AtomicTransitionExecutorDependencyCapabilityGraphDeriver.php	Current exact consumer of AuthorityConsumptionStore	FROZEN_RUNTIME_COVERAGE_TRIPWIRE_RESTORATION_BATCH_1	TransactionalAuthorityConsumptionBatch12CoverageTest::testEnvelopeStoreAndPerimeterBoundariesAreExact
AUTHORITY_CONSUMPTION_STORE_CONSUMER	APPROVED_EXACT_CONSUMER	src/Imperium/Runtime/Imperator/CorridorDispositionPrincipalAuthorityRemediationProducer.php	Current exact consumer of AuthorityConsumptionStore	FROZEN_RUNTIME_COVERAGE_TRIPWIRE_RESTORATION_BATCH_1	TransactionalAuthorityConsumptionBatch12CoverageTest::testEnvelopeStoreAndPerimeterBoundariesAreExact
AUTHORITY_CONSUMPTION_STORE_CONSUMER	APPROVED_EXACT_CONSUMER	src/Imperium/Runtime/Imperator/DurableProviderExecutionAuthorityIssuanceService.php	Current exact consumer of AuthorityConsumptionStore	FROZEN_RUNTIME_COVERAGE_TRIPWIRE_RESTORATION_BATCH_1	TransactionalAuthorityConsumptionBatch12CoverageTest::testEnvelopeStoreAndPerimeterBoundariesAreExact
AUTHORITY_CONSUMPTION_STORE_CONSUMER	APPROVED_EXACT_CONSUMER	src/Imperium/Runtime/Imperator/ExistingInstanceImperatorPrincipalRemediationService.php	Current exact consumer of AuthorityConsumptionStore	FROZEN_RUNTIME_COVERAGE_TRIPWIRE_RESTORATION_BATCH_1	TransactionalAuthorityConsumptionBatch12CoverageTest::testEnvelopeStoreAndPerimeterBoundariesAreExact
AUTHORITY_CONSUMPTION_STORE_CONSUMER	APPROVED_EXACT_CONSUMER	src/Imperium/Runtime/Imperator/FutureInstanceImperatorPrincipalConstitutionService.php	Current exact consumer of AuthorityConsumptionStore	FROZEN_RUNTIME_COVERAGE_TRIPWIRE_RESTORATION_BATCH_1	TransactionalAuthorityConsumptionBatch12CoverageTest::testEnvelopeStoreAndPerimeterBoundariesAreExact
AUTHORITY_CONSUMPTION_STORE_CONSUMER	APPROVED_EXACT_CONSUMER	src/Imperium/Runtime/Imperator/ProviderBindingActivationRevocationAuthorityIssuanceService.php	Current exact consumer of AuthorityConsumptionStore	FROZEN_RUNTIME_COVERAGE_TRIPWIRE_RESTORATION_BATCH_1	TransactionalAuthorityConsumptionBatch12CoverageTest::testEnvelopeStoreAndPerimeterBoundariesAreExact
AUTHORITY_CONSUMPTION_STORE_CONSUMER	APPROVED_EXACT_CONSUMER	src/Imperium/Runtime/Imperator/ProviderExecutionBoundaryRedesignInertIssuanceService.php	Current exact consumer of AuthorityConsumptionStore	FROZEN_RUNTIME_COVERAGE_TRIPWIRE_RESTORATION_BATCH_1	TransactionalAuthorityConsumptionBatch12CoverageTest::testEnvelopeStoreAndPerimeterBoundariesAreExact
AUTHORITY_CONSUMPTION_STORE_CONSUMER	APPROVED_EXACT_CONSUMER	src/Imperium/Runtime/LaCortine/DeterministicTransitionCallerAuthorityConsumer.php	Current exact consumer of AuthorityConsumptionStore	FROZEN_RUNTIME_COVERAGE_TRIPWIRE_RESTORATION_BATCH_1	TransactionalAuthorityConsumptionBatch12CoverageTest::testEnvelopeStoreAndPerimeterBoundariesAreExact
AUTHORITY_CONSUMPTION_STORE_CONSUMER	APPROVED_EXACT_CONSUMER	src/Imperium/Runtime/LaCortine/ProviderImplementationBindingService.php	Current exact consumer of AuthorityConsumptionStore	FROZEN_RUNTIME_COVERAGE_TRIPWIRE_RESTORATION_BATCH_1	TransactionalAuthorityConsumptionBatch12CoverageTest::testEnvelopeStoreAndPerimeterBoundariesAreExact
AUTHORITY_CONSUMPTION_STORE_CONSUMER	APPROVED_EXACT_CONSUMER	src/Imperium/Runtime/LaCortine/SingleOperationProviderBindingActivationIssuanceService.php	Current exact consumer of AuthorityConsumptionStore	FROZEN_RUNTIME_COVERAGE_TRIPWIRE_RESTORATION_BATCH_1	TransactionalAuthorityConsumptionBatch12CoverageTest::testEnvelopeStoreAndPerimeterBoundariesAreExact
LACORTINE_SORTIE_PERIMETER	SCANNED_CURRENT_PHP_FILE	src/Imperium/Runtime/LaCortine/AdmittedExternalArtifact.php	Current LaCortine or Sortie PHP perimeter file	FROZEN_RUNTIME_COVERAGE_TRIPWIRE_RESTORATION_BATCH_1	TransactionalAuthorityConsumptionBatch12CoverageTest::testEnvelopeStoreAndPerimeterBoundariesAreExact
LACORTINE_SORTIE_PERIMETER	SCANNED_CURRENT_PHP_FILE	src/Imperium/Runtime/LaCortine/AdmittedInboundArtifact.php	Current LaCortine or Sortie PHP perimeter file	FROZEN_RUNTIME_COVERAGE_TRIPWIRE_RESTORATION_BATCH_1	TransactionalAuthorityConsumptionBatch12CoverageTest::testEnvelopeStoreAndPerimeterBoundariesAreExact
LACORTINE_SORTIE_PERIMETER	SCANNED_CURRENT_PHP_FILE	src/Imperium/Runtime/LaCortine/AgentMailDirectSendAssuranceProfileContract.php	Current LaCortine or Sortie PHP perimeter file	FROZEN_RUNTIME_COVERAGE_TRIPWIRE_RESTORATION_BATCH_1	TransactionalAuthorityConsumptionBatch12CoverageTest::testEnvelopeStoreAndPerimeterBoundariesAreExact
LACORTINE_SORTIE_PERIMETER	SCANNED_CURRENT_PHP_FILE	src/Imperium/Runtime/LaCortine/AgentMailEmailTransport.php	Current LaCortine or Sortie PHP perimeter file	FROZEN_RUNTIME_COVERAGE_TRIPWIRE_RESTORATION_BATCH_1	TransactionalAuthorityConsumptionBatch12CoverageTest::testEnvelopeStoreAndPerimeterBoundariesAreExact
LACORTINE_SORTIE_PERIMETER	SCANNED_CURRENT_PHP_FILE	src/Imperium/Runtime/LaCortine/AgentMailIdempotencyHeaderAdapter.php	Current LaCortine or Sortie PHP perimeter file	FROZEN_RUNTIME_COVERAGE_TRIPWIRE_RESTORATION_BATCH_1	TransactionalAuthorityConsumptionBatch12CoverageTest::testEnvelopeStoreAndPerimeterBoundariesAreExact
LACORTINE_SORTIE_PERIMETER	SCANNED_CURRENT_PHP_FILE	src/Imperium/Runtime/LaCortine/AgentMailProviderEvidenceDecoder.php	Current LaCortine or Sortie PHP perimeter file	FROZEN_RUNTIME_COVERAGE_TRIPWIRE_RESTORATION_BATCH_1	TransactionalAuthorityConsumptionBatch12CoverageTest::testEnvelopeStoreAndPerimeterBoundariesAreExact
LACORTINE_SORTIE_PERIMETER	SCANNED_CURRENT_PHP_FILE	src/Imperium/Runtime/LaCortine/AgentMailProviderProfile.php	Current LaCortine or Sortie PHP perimeter file	FROZEN_RUNTIME_COVERAGE_TRIPWIRE_RESTORATION_BATCH_1	TransactionalAuthorityConsumptionBatch12CoverageTest::testEnvelopeStoreAndPerimeterBoundariesAreExact
LACORTINE_SORTIE_PERIMETER	SCANNED_CURRENT_PHP_FILE	src/Imperium/Runtime/LaCortine/AgentMailProviderRequestEncoder.php	Current LaCortine or Sortie PHP perimeter file	FROZEN_RUNTIME_COVERAGE_TRIPWIRE_RESTORATION_BATCH_1	TransactionalAuthorityConsumptionBatch12CoverageTest::testEnvelopeStoreAndPerimeterBoundariesAreExact
LACORTINE_SORTIE_PERIMETER	SCANNED_CURRENT_PHP_FILE	src/Imperium/Runtime/LaCortine/AgentMailTransientEncodedRequest.php	Current LaCortine or Sortie PHP perimeter file	FROZEN_RUNTIME_COVERAGE_TRIPWIRE_RESTORATION_BATCH_1	TransactionalAuthorityConsumptionBatch12CoverageTest::testEnvelopeStoreAndPerimeterBoundariesAreExact
LACORTINE_SORTIE_PERIMETER	SCANNED_CURRENT_PHP_FILE	src/Imperium/Runtime/LaCortine/AgentMailWebhookVerifier.php	Current LaCortine or Sortie PHP perimeter file	FROZEN_RUNTIME_COVERAGE_TRIPWIRE_RESTORATION_BATCH_1	TransactionalAuthorityConsumptionBatch12CoverageTest::testEnvelopeStoreAndPerimeterBoundariesAreExact
LACORTINE_SORTIE_PERIMETER	SCANNED_CURRENT_PHP_FILE	src/Imperium/Runtime/LaCortine/AtomicProviderExecutionAdmissionContract.php	Current LaCortine or Sortie PHP perimeter file	FROZEN_RUNTIME_COVERAGE_TRIPWIRE_RESTORATION_BATCH_1	TransactionalAuthorityConsumptionBatch12CoverageTest::testEnvelopeStoreAndPerimeterBoundariesAreExact
LACORTINE_SORTIE_PERIMETER	SCANNED_CURRENT_PHP_FILE	src/Imperium/Runtime/LaCortine/BearerJsonPostTransport.php	Current LaCortine or Sortie PHP perimeter file	FROZEN_RUNTIME_COVERAGE_TRIPWIRE_RESTORATION_BATCH_1	TransactionalAuthorityConsumptionBatch12CoverageTest::testEnvelopeStoreAndPerimeterBoundariesAreExact
LACORTINE_SORTIE_PERIMETER	SCANNED_CURRENT_PHP_FILE	src/Imperium/Runtime/LaCortine/BoundaryDispatch.php	Current LaCortine or Sortie PHP perimeter file	FROZEN_RUNTIME_COVERAGE_TRIPWIRE_RESTORATION_BATCH_1	TransactionalAuthorityConsumptionBatch12CoverageTest::testEnvelopeStoreAndPerimeterBoundariesAreExact
LACORTINE_SORTIE_PERIMETER	SCANNED_CURRENT_PHP_FILE	src/Imperium/Runtime/LaCortine/BoundProviderEvidenceDecoder.php	Current LaCortine or Sortie PHP perimeter file	FROZEN_RUNTIME_COVERAGE_TRIPWIRE_RESTORATION_BATCH_1	TransactionalAuthorityConsumptionBatch12CoverageTest::testEnvelopeStoreAndPerimeterBoundariesAreExact
